taxon_name,subphylum,class,order,suborder,superfamily,family,taxon_subfamily,taxon_genus,fad_int,lad_int,fad_age,lad_age,max_length,calc_max_vol
Neocoelia,Rhynchonelliformea,Rhynchonellata,Athyridida,,Anoplothecoidea,,,Neocoelia,Eifelian,Eifelian,393.3,387.7,11.09,349.497916
Dayia,Rhynchonelliformea,Rhynchonellata,Athyridida,,Dayioidea,Dayiidae,,Dayia,Gorstian,Pridolian,427.4,419.2,10.82,325.458589
Protozeuga,Rhynchonelliformea,Rhynchonellata,Athyridida,,Dayioidea,Dayiidae,,Protozeuga,Sheinwoodian,Homerian,433.4,427.4,3.165333333,9.313641378
Uncites,Rhynchonelliformea,Rhynchonellata,Athyridida,,Uncitoidea,Uncitidae,,Uncites,Givetian,Givetian,387.7,382.7,35.8,10350.34319
Anazyga,Rhynchonelliformea,Rhynchonellata,Atrypida,Anazygidina,Anazygoidea,Anazygidae,Anazyginae,Anazyga,Darriwilian,Katian,467.3,445.2,7.906666667,131.4039898
Zygatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Anazygidina,Anazygoidea,Anazygidae,Anazyginae,Zygatrypa,Rhuddanian,Sheinwoodian,443.8,430.5,7.985,135.2033482
Zygospira,Rhynchonelliformea,Rhynchonellata,Atrypida,Anazygidina,Anazygoidea,Anazygidae,Anazyginae,Zygospira,Sandbian,Hirnantian,458.4,443.8,10.49333333,297.8531017
Catazyga,Rhynchonelliformea,Rhynchonellata,Atrypida,Anazygidina,Anazygoidea,Anazygidae,Catazyginae,Catazyga,Katian,Hirnantian,453,443.8,18.87,1625.03854
Pentlandella,Rhynchonelliformea,Rhynchonellata,Atrypida,Anazygidina,Anazygoidea,Anazygidae,Catazyginae,Pentlandella,Rhuddanian,Telychian,443.8,433.4,9.49,222.7443194
Tuvaella,Rhynchonelliformea,Rhynchonellata,Atrypida,Anazygidina,Anazygoidea,Anazygidae,Tuvaellinae,Tuvaella,Telychian,Pridolian,438.5,419.2,19.91,1897.702507
Atrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Atrypinae,Atrypa,Telychian,Givetian,438.5,382.7,33.555,8582.935465
Atryparia,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Atrypinae,Atryparia,Emsian,Frasnian,407.6,372.2,27.735,4948.171387
Dihelictera,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Atrypinae,Dihelictera,Aeronian,Telychian,440.8,433.4,11.94,432.6884293
Endrea,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Atrypinae,Endrea,Sheinwoodian,Ludfordian,433.4,423,27.645,4901.889342
Gotatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Atrypinae,Gotatrypa,Aeronian,Homerian,440.8,427.4,19.93,1903.219294
Joviatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Atrypinae,Joviatrypa,Aeronian,Telychian,440.8,433.4,27.455,4805.114732
Kyrtatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Atrypinae,Kyrtatrypa,Lochkovian,Frasnian,419.2,372.2,34.46,9269.431436
Oglupes,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Atrypinae,Oglupes,Telychian,Homerian,438.5,427.4,16.55769231,1113.578624
Omnutakhella,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Atrypinae,Omnutakhella,Sheinwoodian,Homerian,433.4,427.4,9.8,244.4377102
Procarinatina,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Atrypinae,Procarinatina,Sheinwoodian,Ludfordian,433.4,423,25.81,4019.030919
Protatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Atrypinae,Protatrypa,Rhuddanian,Rhuddanian,443.8,440.8,22.09,2562.681218
Rugosatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Atrypinae,Rugosatrypa,Lochkovian,Emsian,419.2,393.3,12.74,521.9247147
Togatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Atrypinae,Togatrypa,Lochkovian,Pragian,419.2,407.6,21.9,2499.468907
Zygospiraella,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Atrypinae,Zygospiraella,Rhuddanian,Telychian,443.8,433.4,19.19,1705.998872
Falsatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Invertininae,Falsatrypa,Emsian,Eifelian,407.6,387.7,10.285,281.0746374
Invertina,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Invertininae,Invertina,Givetian,Givetian,387.7,382.7,20.105,1951.939261
Kerpina,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Invertininae,Kerpina,Emsian,Givetian,407.6,382.7,16.825,1166.35392
Iowatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Pseudogruenewaldtiinae,Iowatrypa,Frasnian,Frasnian,382.7,372.2,13.935,676.373152
Pseudogruenewaldtia,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Pseudogruenewaldtiinae,Pseudogruenewaldtia,Frasnian,Frasnian,382.7,372.2,27,4578.465263
Catatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Spinatrypinae,Catatrypa,Eifelian,Eifelian,393.3,387.7,9.67,235.1798239
Eospinatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Spinatrypinae,Eospinatrypa,Sheinwoodian,Pridolian,433.4,419.2,14.91,822.4406224
Gibberosatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Spinatrypinae,Gibberosatrypa,Frasnian,Frasnian,382.7,372.2,23.335,3002.904256
Invertrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Spinatrypinae,Invertrypa,Eifelian,Givetian,393.3,382.7,18.835,1616.339232
Isospinatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Spinatrypinae,Isospinatrypa,Lochkovian,Givetian,419.2,382.7,18.125,1446.386389
Oglu,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Spinatrypinae,Oglu,Pragian,Emsian,410.8,393.3,8.508108108,162.4295234
Punctspinatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Spinatrypinae,Punctspinatrypa,Pragian,Emsian,410.8,393.3,29.11,5691.172326
Spinatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Spinatrypinae,Spinatrypa,Eifelian,Frasnian,393.3,372.2,27.835,4999.930073
Spinatrypina,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Spinatrypinae,Spinatrypina,Gorstian,Frasnian,427.4,372.2,26.15,4174.018398
Waiotrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Spinatrypinae,Waiotrypa,Frasnian,Frasnian,382.7,372.2,11.12,352.2384274
Anatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Variatrypinae,Anatrypa,Frasnian,Frasnian,382.7,372.2,16.665,1134.572728
Desquamatia,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Variatrypinae,Desquamatia,Pragian,Frasnian,410.8,372.2,47.6,23586.99259
Devonatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Variatrypinae,Devonatrypa,Frasnian,Frasnian,382.7,372.2,38.59,12858.37009
Pseudoatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Variatrypinae,Pseudoatrypa,Givetian,Frasnian,387.7,372.2,27.73,4945.592695
Radiatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Variatrypinae,Radiatrypa,Givetian,Frasnian,387.7,372.2,14.73,794.0602658
Uralospira,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Variatrypinae,Uralospira,Pragian,Emsian,410.8,393.3,6.115,62.51048915
Variatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypidae,Variatrypinae,Variatrypa,Emsian,Frasnian,407.6,372.2,32.58,7881.518918
Atrypina,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypinidae,Atrypininae,Atrypina,Hirnantian,Emsian,445.2,393.3,10.44,293.4971298
Gracianella,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypinidae,Atrypininae,Gracianella,Sheinwoodian,Lochkovian,433.4,410.8,12.26,467.0729199
Alispira,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypinidae,Clintonellinae,Alispira,Rhuddanian,Homerian,443.8,427.4,7.955,133.7399022
Anabaria,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypinidae,Clintonellinae,Anabaria,Sheinwoodian,Homerian,433.4,427.4,13.23,582.098913
Beitaia,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypinidae,Clintonellinae,Beitaia,Aeronian,Telychian,440.8,433.4,13.075,562.5989337
Clintonella,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypinidae,Clintonellinae,Clintonella,Aeronian,Homerian,440.8,427.4,8.445,158.9704972
Nalivkinia,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypinidae,Clintonellinae,Nalivkinia,Telychian,Ludfordian,438.5,423,23.45,3045.891597
Tibetatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypinidae,Clintonellinae,Tibetatrypa,Lochkovian,Emsian,419.2,393.3,30.29,6384.05141
Uncitispira,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypinidae,Clintonellinae,Uncitispira,Telychian,Telychian,438.5,433.4,7.303333333,104.4576401
Plectatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypinidae,Plectatrypinae,Plectatrypa,Rhuddanian,Pridolian,443.8,419.2,13.26333333,586.3493819
Sypharatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypinidae,Plectatrypinae,Sypharatrypa,AShgill,Telychian,449,433.4,18.515,1538.211437
Xanthea,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypinidae,Plectatrypinae,Xanthea,Telychian,Homerian,438.5,427.4,26.96,4558.881576
Australispira,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypinidae,Spirigerininae,Australispira,Sandbian,Sandbian,458.4,453,7.505,113.0166845
Eospirigerina,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypinidae,Spirigerininae,Eospirigerina,AShgill,Telychian,449,433.4,13,553.3189491
Neospirigerina,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypinidae,Spirigerininae,Neospirigerina,Lochkovian,Emsian,419.2,393.3,15.9,990.4372874
Ogilviella,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypinidae,Spirigerininae,Ogilviella,Lochkovian,Pragian,419.2,407.6,9.175,202.0321046
Pectenospira,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypinidae,Spirigerininae,Pectenospira,Sandbian,Sandbian,458.4,453,7.4625,111.176168
Qilianotryma,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypinidae,Spirigerininae,Qilianotryma,Sandbian,Telychian,458.4,433.4,15.68,951.3313042
Schachriomonia,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypinidae,Spirigerininae,Schachriomonia,AShgill,Telychian,449,433.4,16.8,1161.350213
Spirigerina,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypinidae,Spirigerininae,Spirigerina,Rhuddanian,Emsian,443.8,393.3,16.375,1078.423543
Sulcatospira,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Atrypoidea,Atrypinidae,Spirigerininae,Sulcatospira,Sandbian,Hirnantian,458.4,443.8,11.232,362.5938039
Atrypinella,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Punctatrypoidea,Punctatrypidae,Atrypinellinae,Atrypinella,Pridolian,Emsian,423,393.3,19.02,1662.668166
Limbatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Punctatrypoidea,Punctatrypidae,Atrypinellinae,Limbatrypa,Aeronian,Homerian,440.8,427.4,29.105,5688.346497
Reticulatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Punctatrypoidea,Punctatrypidae,Atrypinellinae,Reticulatrypa,Pridolian,Pragian,423,407.6,7.823333333,127.4395274
Crassipunctatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Punctatrypoidea,Punctatrypidae,Punctatrypinae,Crassipunctatrypa,Pragian,Eifelian,410.8,387.7,16.28,1060.433445
Fossatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Punctatrypoidea,Punctatrypidae,Punctatrypinae,Fossatrypa,Pragian,Eifelian,410.8,387.7,9.27,208.1396873
Punctatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Punctatrypoidea,Punctatrypidae,Punctatrypinae,Punctatrypa,Lochkovian,Eifelian,419.2,387.7,10.20571429,274.8555164
Sinopunctatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Punctatrypoidea,Punctatrypidae,Punctatrypinae,Sinopunctatrypa,Emsian,Emsian,407.6,393.3,9.886666667,250.7401302
Undatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Atrypidina,Punctatrypoidea,Punctatrypidae,Punctatrypinae,Undatrypa,Emsian,Eifelian,407.6,387.7,16.056,1018.794512
Biconostrophia,Rhynchonelliformea,Rhynchonellata,Atrypida,Davidsoniidina,Davidsonioidea,Carinatinidae,,Biconostrophia,Pragian,Emsian,410.8,393.3,37.37333333,11720.87426
Carinatina,Rhynchonelliformea,Rhynchonellata,Atrypida,Davidsoniidina,Davidsonioidea,Carinatinidae,,Carinatina,Pragian,Givetian,410.8,382.7,16.12,1030.580119
Carinatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Davidsoniidina,Davidsonioidea,Carinatinidae,,Carinatrypa,Eifelian,Givetian,393.3,382.7,36.81,11217.32282
Eifelatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Davidsoniidina,Davidsonioidea,Carinatinidae,,Eifelatrypa,Eifelian,Givetian,393.3,382.7,32.86,8078.955634
Mangkeluia,Rhynchonelliformea,Rhynchonellata,Atrypida,Davidsoniidina,Davidsonioidea,Carinatinidae,,Mangkeluia,Emsian,Emsian,407.6,393.3,15.3,886.1893125
Mogoliella,Rhynchonelliformea,Rhynchonellata,Atrypida,Davidsoniidina,Davidsonioidea,Carinatinidae,,Mogoliella,Givetian,Givetian,387.7,382.7,23.59333333,3100.030966
Davidsonia,Rhynchonelliformea,Rhynchonellata,Atrypida,Davidsoniidina,Davidsonioidea,Davidsoniidae,,Davidsonia,Emsian,Givetian,407.6,382.7,17.675,1344.980089
Prodavidsonia,Rhynchonelliformea,Rhynchonellata,Atrypida,Davidsoniidina,Davidsonioidea,Davidsoniidae,,Prodavidsonia,Emsian,Givetian,407.6,382.7,17.11,1224.395991
Rugodavidsonia,Rhynchonelliformea,Rhynchonellata,Atrypida,Davidsoniidina,Davidsonioidea,Davidsoniidae,,Rugodavidsonia,Eifelian,Givetian,393.3,382.7,11.675,405.5019272
Zeravshania,Rhynchonelliformea,Rhynchonellata,Atrypida,Davidsoniidina,Davidsonioidea,Davidsoniidae,,Zeravshania,Pridolian,Lochkovian,423,410.8,21.215,2280.054647
Crassatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Davidsoniidina,Palaferelloidea,Karpinskiidae,Karpinskiinae,Crassatrypa,Gorstian,Pridolian,427.4,419.2,12.22,462.6805347
Eokarpinskia,Rhynchonelliformea,Rhynchonellata,Atrypida,Davidsoniidina,Palaferelloidea,Karpinskiidae,Karpinskiinae,Eokarpinskia,Pridolian,Lochkovian,423,410.8,10.08,265.1802524
Karpinskia,Rhynchonelliformea,Rhynchonellata,Atrypida,Davidsoniidina,Palaferelloidea,Karpinskiidae,Karpinskiinae,Karpinskia,Emsian,Emsian,407.6,393.3,29.46,5891.26989
Mimatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Davidsoniidina,Palaferelloidea,Karpinskiidae,Karpinskiinae,Mimatrypa,Emsian,Givetian,407.6,382.7,28.415,5307.124748
Neokarpinskia,Rhynchonelliformea,Rhynchonellata,Atrypida,Davidsoniidina,Palaferelloidea,Karpinskiidae,Karpinskiinae,Neokarpinskia,Pragian,Emsian,410.8,393.3,30.89,6756.564845
Desatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Davidsoniidina,Palaferelloidea,Karpinskiidae,Vagraniinae,Desatrypa,Pragian,Givetian,410.8,382.7,50.11,27365.16567
Vagrania,Rhynchonelliformea,Rhynchonellata,Atrypida,Davidsoniidina,Palaferelloidea,Karpinskiidae,Vagraniinae,Vagrania,Lochkovian,Eifelian,419.2,387.7,30.94,6788.233491
Weizhouella,Rhynchonelliformea,Rhynchonellata,Atrypida,Davidsoniidina,Palaferelloidea,Karpinskiidae,Vagraniinae,Weizhouella,Eifelian,Givetian,393.3,382.7,28.96,5606.796202
Gruenewaldtia,Rhynchonelliformea,Rhynchonellata,Atrypida,Davidsoniidina,Palaferelloidea,Palaferellidae,,Gruenewaldtia,Eifelian,Givetian,393.3,382.7,33.165,8297.671373
Symmatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Davidsoniidina,Palaferelloidea,Symmatrypidae,,Symmatrypa,Gorstian,Pridolian,427.4,419.2,14.80666667,806.0685164
Glassia,Rhynchonelliformea,Rhynchonellata,Atrypida,Lissatrypidina,Glassioidea,Glassiidae,,Glassia,Sheinwoodian,Ludfordian,433.4,423,8.663333333,171.1461769
Karbous,Rhynchonelliformea,Rhynchonellata,Atrypida,Lissatrypidina,Glassioidea,Glassiidae,,Karbous,Lochkovian,Emsian,419.2,393.3,10.68857143,314.1594326
Nanatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Lissatrypidina,Glassioidea,Glassiidae,,Nanatrypa,Gorstian,Ludfordian,427.4,423,6.94,90.129124
Peratos,Rhynchonelliformea,Rhynchonellata,Atrypida,Lissatrypidina,Glassioidea,Glassiidae,,Peratos,Eifelian,Frasnian,393.3,372.2,14.34,734.784372
Trigonatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Lissatrypidina,Glassioidea,Glassiidae,,Trigonatrypa,Emsian,Eifelian,407.6,387.7,11.56333333,394.389425
Atrypellina,Rhynchonelliformea,Rhynchonellata,Atrypida,Lissatrypidina,Lissatrypoidea,Lissatrypidae,,Atrypellina,Pridolian,Pridolian,423,419.2,7.326666667,105.425459
Atrypoidea,Rhynchonelliformea,Rhynchonellata,Atrypida,Lissatrypidina,Lissatrypoidea,Lissatrypidae,,Atrypoidea,Sheinwoodian,Pridolian,433.4,419.2,33.59,8608.845131
Aulacatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Lissatrypidina,Lissatrypoidea,Lissatrypidae,,Aulacatrypa,Sheinwoodian,Homerian,433.4,427.4,5.791666667,53.42440853
Australina,Rhynchonelliformea,Rhynchonellata,Atrypida,Lissatrypidina,Lissatrypoidea,Lissatrypidae,,Australina,Gorstian,Pridolian,427.4,419.2,13.16,573.2386436
Cerasina,Rhynchonelliformea,Rhynchonellata,Atrypida,Lissatrypidina,Lissatrypoidea,Lissatrypidae,,Cerasina,Rhuddanian,Aeronian,443.8,438.5,13.5,617.1126788
Cromatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Lissatrypidina,Lissatrypoidea,Lissatrypidae,,Cromatrypa,Gorstian,Ludfordian,427.4,423,6.253125,66.68067362
Holynatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Lissatrypidina,Lissatrypoidea,Lissatrypidae,,Holynatrypa,Emsian,Emsian,407.6,393.3,6.607272727,78.19404644
Levispira,Rhynchonelliformea,Rhynchonellata,Atrypida,Lissatrypidina,Lissatrypoidea,Lissatrypidae,,Levispira,Emsian,Eifelian,407.6,387.7,13.395,603.3371485
Lissatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Lissatrypidina,Lissatrypoidea,Lissatrypidae,,Lissatrypa,Aeronian,Eifelian,440.8,387.7,13.01333333,554.9613492
Meifodia,Rhynchonelliformea,Rhynchonellata,Atrypida,Lissatrypidina,Lissatrypoidea,Lissatrypidae,,Meifodia,Rhuddanian,Telychian,443.8,433.4,21.78,2460.075887
Parmula,Rhynchonelliformea,Rhynchonellata,Atrypida,Lissatrypidina,Lissatrypoidea,Lissatrypidae,,Parmula,Telychian,Pridolian,438.5,419.2,7.173333333,99.17177264
Radimatrypa,Rhynchonelliformea,Rhynchonellata,Atrypida,Lissatrypidina,Lissatrypoidea,Lissatrypidae,,Radimatrypa,Emsian,Emsian,407.6,393.3,17.35,1274.713184
Shrockia,Rhynchonelliformea,Rhynchonellata,Atrypida,Lissatrypidina,Lissatrypoidea,Lissatrypidae,,Shrockia,Gorstian,Ludfordian,427.4,423,38.09,12382.55871
